Type,Square,Floor,Metro,Price
0,31.35,16,0,3684163
0,31.59,8,0,3785772
0,32.53,18,0,3877241
0,31.59,7,0,3785772
0,31.35,20,0,3700752
0,31.59,20,0,3785772
0,31.34,7,0,3715947
0,31.34,16,0,3738058
0,31.35,10,0,3684163
0,30.84,21,0,3646203
0,31.59,16,0,3785772
0,31.35,16,0,3700752
0,31.35,10,0,3706282
0,31.34,16,0,3704891
0,31.35,11,0,3700752
0,31.35,8,0,3700752
0,31.34,10,0,3704891
0,31.34,13,0,3738058
0,31.35,11,0,3706282
0,32.53,7,0,3877241
0,32.53,7,0,3877241
0,31.35,13,0,3700752
0,31.59,8,0,3785772
0,31.34,6,0,3693836
0,32.53,10,0,3877241
0,31.35,18,0,3684163
0,32.53,16,0,3877241
0,32.53,13,0,3877241
0,31.34,11,0,3715947
0,31.59,19,0,3785772
0,31.59,13,0,3785772
0,31.34,6,0,3710419
0,32.53,15,0,3877241
0,32.53,19,0,3877241
0,31.35,18,0,3678633
0,30.84,16,0,3646203
0,31.34,13,0,3693836
0,31.35,9,0,3684163
0,25.47,18,0,3607919
0,31.34,7,0,3704891
0,31.35,15,0,3678633
0,31.34,11,0,3704891
0,31.34,16,0,3693836
0,32.53,12,0,3877241
0,31.35,8,0,3706282
0,31.34,7,0,3710419
0,32.53,6,0,3877241
0,31.34,13,0,3699364
0,31.35,15,0,3684163
0,32.53,16,0,3877241
0,31.35,6,0,3684163
0,31.59,14,0,3785772
0,32.53,13,0,3877241
0,31.35,17,0,3706282
0,31.34,10,0,3715947
0,31.34,12,0,3693836
0,31.35,20,0,3706282
0,25.47,18,0,3644124
0,31.34,16,0,3715947
0,31.34,6,0,3699364
0,31.59,16,0,3785772
0,31.35,14,0,3706282
0,31.34,19,0,3715947
0,31.35,17,0,3700752
0,31.34,16,0,3699364
0,31.34,7,0,3693836
0,31.34,9,0,3710419
0,31.35,12,0,3678633
0,31.34,10,0,3699364
0,31.35,19,0,3684163
0,31.35,6,0,3678633
0,31.34,12,0,3710419
0,31.59,8,0,3785772
0,31.35,14,0,3700752
0,31.34,9,0,3699364
0,31.59,16,0,3785772
0,31.34,7,0,3699364
0,31.34,7,0,3738058
0,25.47,17,0,3607919
0,31.34,8,0,3704891
0,31.34,18,0,3699364
0,31.34,9,0,3693836
0,31.59,17,0,3785772
0,31.35,7,0,3700752
0,31.34,19,0,3738058
0,32.53,12,0,3877241
0,31.35,19,0,3706282
0,31.59,7,0,3785772
0,32.53,13,0,3877241
0,31.35,13,0,3706282
0,25.0,3,0,3974688
0,31.6,4,1,3854860
1,40.7,16,0,7724275
1,40.5,15,0,7773891
1,40.6,10,0,7849232
1,34.67,17,0,4611785
1,35.43,11,0,4599547
1,35.61,7,0,5020347
1,37.0,12,1,5900000
2,56.01,1,0,6527749
1,37.94,1,0,4396995
2,55.5,1,0,6466584
2,55.5,1,0,6444581
1,37.98,1,0,4400009
1,37.1,1,0,4343401
1,37.1,1,0,4343401
1,37.94,1,0,4396995
1,37.23,1,0,4357273
2,54.84,1,0,6438916
1,36.85,1,0,4311872
1,37.02,1,0,4333311
1,37.07,1,0,4343401
1,37.1,1,0,4343401
1,36.38,1,0,4294428
1,35.2,9,0,4598493
1,36.85,1,0,4311872
1,37.23,1,0,4357273
1,37.07,1,0,4343401
1,36.85,1,0,4311872
1,37.94,1,0,4396995
1,37.02,1,0,4333311
2,56.01,1,0,6527749
1,37.98,1,0,4414584
1,37.02,1,0,4333311
2,55.5,1,0,6422578
1,44.78,1,0,5191074
2,56.01,1,0,6527749
1,37.07,1,0,4343401
1,37.98,1,0,4400009
1,37.23,1,0,4357273
2,52.91,1,0,6250523
1,44.08,1,0,5225684
2,56.56,16,0,8641717
1,36.06,4,0,4800083
2,54.7,22,0,7661923
1,40.27,16,0,4931841
1,31.2,22,0,5097144
1,37.8,21,0,6060984
0,30.8,10,1,6614303
0,30.8,13,1,6736575
0,30.8,16,1,6858846
0,32.8,16,1,7131659
0,32.8,9,1,6829887
0,32.8,3,1,6571226
0,30.8,8,1,6532789
0,32.8,17,1,7174769
0,30.8,12,1,6695818
0,30.8,5,1,6410517
0,30.8,4,1,6369760
0,30.8,17,1,6899603
0,32.8,13,1,7002328
0,30.8,3,1,6329003
0,30.8,2,1,6288246
0,30.8,11,1,6655060
0,32.8,15,1,7088549
0,32.8,7,1,6743667
0,32.8,2,1,6528116
0,30.8,9,1,6573546
0,32.8,6,1,6700557
0,32.8,14,1,7045438
0,32.8,4,1,6614336
0,32.8,11,1,6916108
0,32.8,12,1,6959218
0,30.8,15,1,6818089
0,30.8,7,1,6492032
0,32.8,5,1,6657447
0,32.8,10,1,6872998
0,30.8,6,1,6451275
0,32.8,8,1,6786777
0,30.8,14,1,6777332
3,73.4,22,0,11643524
2,59.9,21,0,7596386
2,60.0,22,0,7596386
1,40.27,7,0,4931841
1,41.59,12,0,5094380
1,37.14,9,0,4717174
1,37.09,16,0,4683169
2,47.69,7,0,6607516
1,37.09,7,0,4683169
2,65.73,11,0,8060270
2,56.45,8,0,7091969
2,52.62,12,0,6959032
2,56.45,17,0,7091969
1,45.16,9,0,5621446
2,53.05,9,0,7045770
1,38.07,14,0,4760040
1,35.43,8,0,4599547
2,58.9,7,0,7145265
1,37.34,7,0,4717174
1,41.19,13,0,4974789
1,37.34,6,0,4717174
1,38.41,16,0,4789873
2,52.62,9,0,6959032
1,37.09,7,0,4683169
1,36.41,16,0,4620599
1,38.07,17,0,4760040
2,56.45,14,0,7091969
1,38.41,10,0,4789873
1,37.09,7,0,4683169
2,55.81,8,0,7010495
2,65.73,8,0,8060270
1,37.34,9,0,4717174
2,55.81,8,0,6988363
1,38.41,7,0,4789873
1,37.09,16,0,4683169
1,37.34,9,0,4717174
1,38.41,16,0,4789873
1,38.07,8,0,4760040
2,55.81,14,0,6988363
1,37.34,7,0,4717174
1,37.34,15,0,4717174
1,37.1,8,0,4681808
2,52.28,6,0,6899638
1,38.07,8,0,4760040
1,37.34,16,0,4717174
1,36.48,7,0,4627400
1,37.09,16,0,4683169
1,37.34,9,0,4717174
1,37.1,8,0,4681808
1,45.16,18,0,5621446
1,37.1,17,0,4681808
2,56.45,8,0,7091969
1,38.41,7,0,4789873
1,37.34,16,0,4717174
2,52.5,10,0,6980789
1,38.07,14,0,4767346
1,37.34,10,0,4717174
1,37.1,17,0,4681808
1,37.34,6,0,4717174
1,37.34,9,0,4717174
1,37.34,15,0,4717174
1,37.1,8,0,4681808
1,38.07,8,0,4767346
1,38.41,16,0,4789873
2,52.54,9,0,6920850
1,37.34,9,0,4717174
2,55.81,8,0,7032627
1,37.14,8,0,4717174
2,55.33,7,0,6996972
2,56.45,17,0,7091969
1,37.14,8,0,4717174
1,38.07,11,0,4767346
1,37.34,7,0,4717174
1,37.09,18,0,4710373
2,55.28,16,0,6990296
1,37.34,9,0,4717174
2,47.69,10,0,6607516
1,37.34,12,0,4717174
2,55.81,9,0,7032627
1,42.34,7,0,4983849
1,35.98,2,0,4685847
2,61.06,10,0,7406818
2,65.73,14,0,8060270
1,38.41,13,0,4789873
1,40.27,13,0,4931841
2,56.45,11,0,7091969
1,37.09,15,0,4710373
1,37.34,12,0,4717174
1,36.22,11,0,4589273
1,37.09,14,0,4710373
1,37.09,13,0,4683169
1,37.09,14,0,4710373
1,37.14,12,0,4717174
2,47.72,11,0,6245822
1,37.34,10,0,4717174
2,55.33,10,0,6996972
2,47.72,8,0,6245822
1,37.34,12,0,4717174
1,37.34,12,0,4717174
1,37.34,15,0,4717174
1,37.09,13,0,4683169
2,47.72,14,0,6245822
2,52.52,12,0,6545129
3,83.06,16,0,10755716
2,56.45,14,0,7091969
2,56.45,14,0,7091969
1,45.16,15,0,5621446
1,37.34,10,0,4717174
2,55.81,11,0,7032627
1,38.41,13,0,4789873
1,38.41,10,0,4789873
1,38.07,14,0,4760040
2,55.81,14,0,7010495
2,56.45,8,0,7091969
1,37.1,14,0,4681808
1,37.34,15,0,4717174
1,37.1,11,0,4681808
1,36.48,10,0,4627400
1,37.09,10,0,4683169
2,55.33,13,0,6996972
1,43.81,17,0,5274751
1,37.09,10,0,4683169
1,37.34,15,0,4717174
1,37.14,11,0,4717174
1,37.34,12,0,4717174
1,37.34,12,0,4717174
1,37.1,14,0,4681808
1,37.15,6,0,4530643
1,36.48,13,0,4627400
2,58.9,16,0,7145265
1,37.45,12,0,4569972
1,45.16,12,0,5621446
1,42.34,13,0,4983849
1,40.27,10,0,4931841
2,56.45,11,0,7091969
1,38.41,10,0,4789873
1,38.07,11,0,4760040
1,37.34,13,0,4717174
2,56.45,11,0,7091969
1,37.1,14,0,4681808
1,37.1,11,0,4681808
2,55.81,11,0,6988363
2,55.81,11,0,7010495
3,83.06,10,0,10590629
1,42.34,10,0,4983849
1,37.34,13,0,4717174
2,58.9,10,0,7145265
1,37.09,10,0,4683169
1,37.14,11,0,4717174
2,58.9,13,0,7145265
2,55.81,14,0,7032627
1,33.0,21,0,5011223
1,33.1,21,0,5026408
1,31.0,21,0,4987264
1,30.3,21,0,5124683
1,35.44,11,0,4501223
1,34.71,13,0,4538652
1,36.17,9,0,4700021
1,37.36,12,0,4802944
2,47.69,13,0,6607516
2,53.05,12,0,7045770
1,34.68,7,0,4769266
1,35.43,13,0,4626464
1,35.85,8,0,4656422
1,37.36,9,0,4802944
1,35.43,14,0,4599547
1,35.43,10,0,4626464
1,40.47,16,0,5375357
1,35.38,4,0,4500172
0,25.6,3,0,3927856
1,34.63,3,0,4500949
1,34.82,2,0,4442394
2,61.06,7,0,7406818
1,48.0,8,1,20546243
1,33.4,21,0,5557100
1,37.15,4,0,4777210
1,37.15,5,0,4777210
1,41.19,16,0,4974789
1,41.92,10,0,4989254
2,47.72,17,0,6319543
1,34.68,14,0,4716677
1,35.43,10,0,4599547
1,36.17,12,0,4700021
1,35.02,14,0,4618461
1,41.18,11,0,5307240
1,35.49,2,0,4569394
1,36.25,2,0,4587489
2,52.89,2,0,6587920
2,53.17,2,0,6639582
1,34.67,9,0,4761189
2,60.83,10,0,9625292
1,38.07,11,0,4760040
1,35.03,13,0,4672046
1,38.41,13,0,4789873
1,37.09,13,0,4683169
1,37.15,6,0,4777210
1,37.34,13,0,4717174
1,34.67,15,0,4754617
1,37.45,9,0,4569972
1,33.0,20,0,5011223
2,47.5,20,0,7697650
1,32.6,18,0,5003797
2,57.8,19,0,8585311
2,47.5,19,0,7697650
2,60.0,19,0,7596386
2,57.8,20,0,8585311
1,32.2,19,0,4968601
2,60.0,20,0,7596386
2,55.5,20,0,7747833
1,32.3,20,0,5131481
2,47.5,18,0,7697650
1,34.68,7,0,4979621
4,200.0,9,1,300000000
1,37.09,11,0,4683169
2,58.45,9,0,8343462
2,47.72,16,0,6245822
1,37.09,20,0,4683169
1,37.34,10,0,4717174
1,38.07,15,0,4767346
1,38.41,8,0,4789873
1,37.34,20,0,4717174
1,37.14,12,0,4717174
1,37.09,14,0,4683169
1,37.34,8,0,4717174
2,52.62,17,0,6959032
2,61.49,18,0,8016597
1,37.09,6,0,4683169
2,52.54,8,0,6920850
1,41.92,23,0,5063331
1,37.34,6,0,4724370
2,56.45,13,0,7091969
1,35.52,2,0,4533125
1,37.34,17,0,4717174
2,52.54,13,0,6920850
2,55.81,15,0,7010495
1,38.41,6,0,4789873
3,83.06,8,0,10590629
1,37.09,14,0,4710373
1,37.1,10,0,4681808
1,37.34,14,0,4717174
2,56.45,10,0,7091969
2,65.73,13,0,8060270
3,83.06,9,0,10590629
1,37.14,7,0,4717174
2,55.81,19,0,7010495
1,38.07,19,0,4760040
1,37.09,19,0,4710373
1,37.1,16,0,4681808
1,37.09,18,0,4683169
1,37.34,11,0,4717174
2,58.9,12,0,7145265
1,37.45,13,0,4569972
2,56.45,13,0,7091969
1,37.34,6,0,4717174
1,37.34,15,0,4717174
2,53.05,13,0,7045770
1,37.34,9,0,4717174
2,56.45,9,0,7091969
1,35.85,9,0,4656422
2,56.45,9,0,7091969
1,37.1,10,0,4681808
1,37.1,12,0,4681808
1,37.36,10,0,4802944
3,83.06,20,0,10755716
1,37.09,21,0,4710373
1,37.09,17,0,4710373
1,37.34,13,0,4717174
3,83.06,18,0,10755716
1,37.14,13,0,4717174
1,37.36,8,0,4802944
1,45.16,11,0,5621446
1,37.34,18,0,4717174
2,56.45,7,0,7091969
1,38.41,17,0,4789873
2,52.5,17,0,6980789
1,37.34,7,0,4717174
1,37.09,18,0,4683169
2,52.95,2,0,6582180
1,41.92,21,0,5063331
2,58.9,14,0,7145265
1,37.34,14,0,4717174
1,45.52,19,0,5440871
2,55.81,18,0,7032627
2,56.45,19,0,7091969
3,83.06,15,0,10590629
2,53.05,7,0,7045770
2,52.54,10,0,6920850
2,52.62,14,0,6959032
1,34.68,13,0,4716677
2,55.28,17,0,6990296
1,37.14,7,0,4717174
1,37.36,17,0,4802944
1,38.41,12,0,4789873
1,37.09,11,0,4683169
1,36.41,21,0,4620599
2,65.73,10,0,8060270
1,37.34,17,0,4717174
2,55.81,16,0,7010495
2,47.69,15,0,6607516
1,37.34,17,0,4717174
1,37.34,14,0,4717174
1,37.34,10,0,4717174
1,37.34,11,0,4717174
1,38.41,15,0,4789873
2,47.69,8,0,6607516
1,37.34,9,0,4717174
1,37.09,8,0,4683169
2,65.73,9,0,8060270
1,37.09,17,0,4683169
1,37.34,7,0,4717174
2,65.73,7,0,8060270
2,47.72,12,0,6245822
2,55.81,13,0,7010495
1,37.34,17,0,4717174
1,37.34,16,0,4717174
1,38.07,7,0,4760040
1,37.34,8,0,4717174
1,37.1,16,0,4681808
1,37.14,6,0,4717174
1,37.14,10,0,4717174
1,37.09,20,0,4710373
1,35.03,14,0,4672046
1,37.1,7,0,4681808
1,36.29,2,0,4599014
1,38.41,12,0,4789873
1,38.07,16,0,4760040
1,37.1,7,0,4681808
1,38.07,10,0,4767346
1,37.1,16,0,4681808
1,37.14,8,0,4717174
1,37.14,10,0,4717174
2,56.45,16,0,7091969
1,37.34,7,0,4717174
2,56.45,16,0,7091969
2,52.52,13,0,6545129
1,45.16,14,0,5621446
1,37.34,11,0,4717174
1,35.43,12,0,4626464
1,37.34,18,0,4717174
1,37.34,17,0,4717174
2,56.45,10,0,7091969
1,37.45,7,0,4569972
2,53.11,13,0,6639078
1,37.34,14,0,4717174
1,37.1,9,0,4681808
2,65.73,21,0,8060270
1,37.1,15,0,4681808
1,37.1,9,0,4681808
2,56.45,13,0,7091969
2,55.81,13,0,7032627
2,58.9,17,0,7145265
2,58.9,8,0,7145265
1,38.41,11,0,4789873
2,61.06,8,0,7406818
1,38.41,18,0,4789873
1,37.09,21,0,4710373
2,58.9,21,0,7145265
1,37.34,8,0,4717174
1,37.1,12,0,4681808
1,37.34,6,0,4717174
2,52.62,11,0,6959032
2,55.33,12,0,7083956
2,55.33,9,0,6996972
1,37.34,6,0,4717174
2,52.54,14,0,6920850
2,58.9,15,0,7145265
2,53.05,17,0,7045770
1,37.36,14,0,4802944
1,37.09,8,0,4683169
1,42.15,2,0,5463991
1,37.34,17,0,4717174
2,58.9,6,0,7145265
2,56.45,12,0,7091969
1,38.41,12,0,4789873
1,37.34,11,0,4717174
2,65.73,19,0,8060270
1,36.41,20,0,4620599
2,60.89,15,0,8018206
1,37.34,16,0,4717174
3,78.69,18,0,9665918
1,37.36,16,0,4802944
3,83.06,17,0,10755716
1,37.09,17,0,4683169
1,37.34,10,0,4717174
1,37.09,18,0,4710373
2,55.28,18,0,6990296
1,37.14,13,0,4717174
2,64.91,2,0,7563024
2,55.81,6,0,7010495
1,37.14,6,0,4717174
1,41.92,20,0,5152224
2,56.45,19,0,7091969
1,37.34,8,0,4717174
1,37.34,11,0,4717174
1,37.34,12,0,4717174
2,58.39,2,0,6738618
1,37.34,10,0,4717174
1,38.07,13,0,4760040
1,35.49,2,0,4596360
1,37.34,17,0,4717174
3,83.06,14,0,10590629
1,37.34,12,0,4717174
2,58.9,11,0,7145265
1,37.09,6,0,4683169
1,37.34,16,0,4717174
1,37.34,12,0,4717174
1,37.34,15,0,4717174
1,37.36,7,0,4802944
2,53.05,14,0,7045770
1,37.14,13,0,4717174
2,47.69,12,0,6607516
1,37.09,16,0,4710373
1,37.34,16,0,4717174
1,37.34,17,0,4717174
2,55.81,10,0,7010495
2,58.9,18,0,7145265
2,56.45,12,0,7091969
1,41.08,2,0,4944675
1,37.45,8,0,4569972
2,58.9,20,0,7145265
1,38.07,13,0,4760040
1,37.09,15,0,4683169
1,37.09,16,0,4710373
1,37.1,19,0,4681808
1,45.16,13,0,5621446
2,56.45,18,0,7091969
1,37.34,7,0,4717174
1,37.34,14,0,4717174
1,38.07,9,0,4760040
1,37.14,12,0,4717174
1,37.09,9,0,4683169
2,52.46,15,0,6540833
1,37.34,6,0,4731566
2,52.54,16,0,6920850
1,35.52,2,0,4600604
2,53.05,10,0,7045770
1,38.41,17,0,4789873
2,55.81,13,0,6988363
1,37.34,13,0,4717174
2,64.91,3,0,7563024
1,38.41,17,0,4789873
1,37.34,11,0,4717174
1,38.07,9,0,4760040
2,65.73,16,0,8060270
1,37.34,15,0,4717174
1,37.1,10,0,4681808
1,37.09,14,0,4683169
1,38.41,14,0,4789873
2,55.81,16,0,7032627
1,37.34,14,0,4717174
2,56.45,10,0,7091969
1,37.34,13,0,4717174
2,53.05,11,0,7045770
1,37.1,6,0,4681808
1,37.34,8,0,4717174
1,37.09,15,0,4710373
3,83.06,12,0,10590629
1,38.07,16,0,4767346
2,65.73,12,0,8060270
2,58.9,9,0,7145265
1,37.34,8,0,4717174
1,37.1,18,0,4681808
2,56.45,15,0,7091969
1,37.34,11,0,4717174
1,37.1,13,0,4681808
1,38.41,9,0,4789873
2,52.62,13,0,6959032
2,61.06,12,0,7406818
2,55.33,11,0,6996972
1,37.1,15,0,4681808
1,37.34,19,0,4717174
1,38.07,15,0,4760040
1,37.34,6,0,4717174
1,37.09,6,0,4683169
1,42.24,2,0,5765467
2,55.81,15,0,6988363
1,37.34,8,0,4717174
1,37.09,18,0,4683169
1,38.41,6,0,4789873
2,61.49,20,0,8016597
1,38.07,13,0,4767346
2,56.45,18,0,7091969
2,52.62,16,0,6959032
1,37.34,20,0,4717174
1,37.14,9,0,4717174
1,37.34,19,0,4717174
2,55.28,21,0,6990296
1,38.41,14,0,4789873
2,56.45,6,0,7091969
1,37.1,12,0,4681808
1,37.1,13,0,4681808
1,37.34,10,0,4717174
1,37.14,6,0,4717174
1,37.09,19,0,4710373
1,37.45,10,0,4569972
1,37.14,9,0,4717174
1,38.07,10,0,4760040
1,37.34,10,0,4717174
1,37.09,11,0,4683169
1,37.34,11,0,4717174
1,45.16,7,0,5621446
1,38.07,18,0,4760040
1,37.1,13,0,4681808
1,38.07,18,0,4760040
1,37.34,8,0,4717174
1,38.41,14,0,4789873
2,56.45,7,0,7091969
1,45.16,17,0,5621446
2,65.73,18,0,8060270
1,37.1,6,0,4681808
1,35.43,9,0,4599547
1,41.19,8,0,5006038
1,37.34,7,0,4717174
1,37.34,11,0,4717174
1,37.34,14,0,4717174
1,45.16,10,0,5621446
1,37.1,18,0,4681808
1,37.09,12,0,4683169
1,36.48,12,0,4627400
1,37.34,7,0,4717174
1,37.34,19,0,4717174
1,37.1,7,0,4681808
1,35.52,2,0,4600604
1,37.1,15,0,4681808
1,35.43,14,0,4626464
1,37.34,8,0,4717174
2,56.45,15,0,7091969
1,37.34,13,0,4717174
1,42.34,21,0,5058735
2,56.45,18,0,7091969
1,38.07,9,0,4767346
1,38.07,12,0,4767346
1,37.95,2,0,4591496
1,37.09,15,0,4683169
1,37.34,16,0,4717174
2,53.65,2,0,6689787
1,37.09,19,0,4710373
1,37.34,19,0,4717174
1,37.09,9,0,4683169
1,37.1,9,0,4681808
2,52.62,10,0,6959032
2,56.45,9,0,7091969
1,40.38,21,0,5197427
1,37.34,13,0,4717174
1,38.41,8,0,4789873
1,37.14,11,0,4717174
1,35.43,9,0,4626464
1,41.92,18,0,5063331
1,37.34,14,0,4717174
1,37.34,13,0,4717174
1,37.34,6,0,4731566
1,37.14,7,0,4717174
1,38.07,19,0,4767346
2,53.05,16,0,7045770
1,45.16,16,0,5621446
2,55.81,12,0,7032627
1,38.41,18,0,4789873
2,47.69,17,0,6607516
1,37.09,15,0,4710373
1,37.34,14,0,4717174
2,65.73,6,0,8060270
1,38.07,18,0,4767346
1,41.19,14,0,4974789
2,55.81,19,0,7032627
2,61.49,8,0,7899484
2,55.81,10,0,6988363
2,55.81,18,0,7010495
1,37.34,16,0,4717174
1,41.59,22,0,5170470
1,38.41,18,0,4789873
1,37.09,15,0,4683169
2,60.89,17,0,8018206
1,43.81,18,0,5350157
2,56.45,12,0,7091969
1,37.09,14,0,4683169
1,45.16,8,0,5621446
1,40.27,17,0,4931841
2,47.69,11,0,6607516
1,37.34,9,0,4717174
1,37.34,18,0,4717174
1,37.36,11,0,4802944
1,37.45,11,0,4569972
1,37.09,12,0,4683169
2,56.45,7,0,7091969
2,56.45,16,0,7091969
2,55.81,16,0,6988363
2,52.54,11,0,6920850
2,53.11,14,0,6639078
0,25.5,3,0,3922900
0,25.4,2,0,3771684
2,60.9,12,0,9658379
2,60.9,11,0,9658379
3,79.79,10,0,13059992
2,60.64,9,0,9634988
2,60.83,15,0,9625292
2,60.07,11,0,9063994
2,60.07,12,0,9157653
1,44.29,10,0,7064006
2,60.07,14,0,9063994
2,56.56,15,0,8512372
2,59.7,9,0,9116687
2,56.56,11,0,8512372
2,60.07,15,0,9157653
0,27.6,17,0,5989121
1,45.0,12,1,5750000
0,31.59,1,0,3497534
0,25.47,1,0,3428096
0,31.59,1,0,3509125
0,31.59,1,0,3509125
0,32.24,1,0,3556453
0,32.24,1,0,3556453
0,25.47,1,0,3437147
0,32.24,1,0,3556453
0,22.9,21,0,3887237
1,31.0,16,0,6390306
0,23.2,21,0,3882321
0,32.15,17,0,3929244
0,30.5,12,0,3702497
0,31.35,17,0,3678633
0,32.09,16,0,3905051
0,31.34,16,0,3677252
0,31.34,9,0,3677252
0,31.34,7,0,3677252
0,32.53,9,0,3865260
0,32.09,7,0,3905051
0,31.08,9,0,3755269
0,31.34,7,0,3677252
0,29.07,4,0,3736882
0,29.19,15,0,3753596
0,29.19,9,0,3753596
0,30.5,6,0,3702497
0,27.93,7,0,3587590
0,32.53,16,0,3865260
0,31.59,15,0,3774181
0,31.59,9,0,3774181
0,31.35,16,0,3656513
0,32.53,7,0,3865260
0,29.15,17,0,3766177
0,29.15,12,0,3766177
0,28.69,10,0,3715947
0,30.42,11,0,3704450
0,29.19,8,0,3753596
0,31.35,9,0,3656513
0,29.3,2,0,3768917
0,29.07,3,0,3736882
0,29.06,6,0,3743826
0,31.22,8,0,3773664
0,31.59,6,0,3774181
0,32.53,16,0,3865260
0,31.34,16,0,3677252
0,31.59,6,0,3774181
0,31.34,7,0,3677252
0,28.69,8,0,3715947
0,31.34,15,0,3677252
0,31.34,16,0,3677252
0,30.42,8,0,3704450
0,32.53,7,0,3865260
0,29.2,12,0,3773162
0,31.35,7,0,3656513
0,31.59,9,0,3774181
0,32.15,11,0,3929244
0,29.15,14,0,3766177
0,31.34,9,0,3677252
0,31.34,9,0,3677252
0,31.35,8,0,3678633
0,31.59,15,0,3774181
0,31.35,8,0,3678633
0,30.84,19,0,3651627
0,31.95,18,0,3823400
0,29.19,9,0,3753596
0,31.35,11,0,3678633
0,31.35,10,0,3656513
0,32.53,10,0,3865260
0,29.07,3,0,3736882
0,31.66,16,0,3768247
0,31.59,12,0,3774181
0,31.34,13,0,3677252
0,29.19,12,0,3753596
0,31.34,10,0,3677252
0,31.59,12,0,3774181
0,31.08,12,0,3755269
0,31.35,14,0,3678633
0,23.91,10,0,3528638
0,29.19,15,0,3753596
0,28.74,13,0,3648464
0,29.31,12,0,3753596
0,32.53,13,0,3865260
0,31.66,13,0,3768247
0,27.93,18,0,3640253
0,31.22,11,0,3773664
0,29.25,10,0,3761953
0,31.34,15,0,3677252
0,31.95,12,0,3768247
0,32.53,13,0,3865260
0,31.34,13,0,3677252
0,29.19,6,0,3736882
0,31.35,12,0,3656513
0,29.07,6,0,3736882
0,29.31,13,0,3753596
0,28.74,7,0,3648464
0,31.35,13,0,3656513
0,31.95,21,0,3823400
0,31.59,12,0,3774181
0,23.91,13,0,3528638
0,29.19,14,0,3753596
0,29.19,11,0,3753596
0,30.5,15,0,3702497
0,31.59,9,0,3774181
0,31.35,11,0,3678633
0,28.74,16,0,3648464
0,30.42,14,0,3704450
0,29.01,5,0,3728526
0,27.93,12,0,3587590
0,31.34,12,0,3677252
0,31.34,10,0,3677252
0,29.31,10,0,3753596
0,29.19,12,0,3753596
0,31.34,12,0,3677252
0,29.25,13,0,3761953
0,32.53,10,0,3865260
0,31.34,13,0,3677252
0,30.5,9,0,3702497
0,31.22,14,0,3773664
0,31.35,15,0,3656513
0,31.59,15,0,3774181
0,32.53,16,0,3865260
0,32.53,13,0,3865260
0,31.34,10,0,3677252
0,32.09,10,0,3905051
0,32.09,13,0,3905051
0,31.34,12,0,3677252
0,31.66,10,0,3768247
0,29.25,16,0,3761953
0,23.91,16,0,3528638
1,16.77,7,1,4750000
0,30.9,21,0,3812139
0,29.14,12,0,3766177
0,29.15,11,0,3766177
0,32.11,5,0,3915648
0,29.06,6,0,3743826
0,29.14,9,0,3766177
0,32.15,14,0,3929244
0,28.75,7,0,3739635
0,29.15,14,0,3766177
0,29.0,5,0,3735444
0,29.15,8,0,3766177
3,131.25,6,1,74714063
0,28.75,13,0,3739635
0,31.35,14,0,3678633
1,47.64,5,0,17626800
2,57.36,7,0,23804400
1,25.95,7,1,8476660
3,106.0,9,1,62905725
3,117.0,9,1,68484525
3,110.0,9,1,64954000
3,102.0,9,1,60130625
2,70.0,2,1,31607370
3,99.0,3,1,43213400
2,82.0,7,1,40908070
3,97.0,7,1,48894800
2,82.0,6,1,38685700
3,97.0,6,1,43343000
3,97.0,5,1,41492400
2,82.0,5,1,36298710
2,82.0,4,1,33870565
2,82.0,3,1,31401265
3,97.0,4,1,40567100
3,97.0,3,1,35119100
2,78.0,2,1,28281600
3,89.0,2,1,31472000
3,100.0,2,1,35939625
2,92.0,8,1,48261200
2,92.0,7,1,44734420
2,95.0,6,1,43516200
2,95.0,5,1,40738380
2,95.0,4,1,38877660
2,95.0,3,1,37921260
2,95.0,2,1,34286940
2,87.0,8,1,44944050
3,99.0,8,1,51537200
3,83.0,8,1,40730300
2,87.0,7,1,41627790
3,99.0,7,1,47771020
3,83.0,7,1,37539060
3,99.0,6,1,44103950
3,83.0,6,1,31771600
2,87.0,5,1,36740670
3,99.0,5,1,42220860
3,83.0,5,1,32836180
2,87.0,4,1,35038905
3,83.0,4,1,31198570
3,99.0,4,1,40288215
2,87.0,3,1,31548105
2,87.0,2,1,30548000
3,87.0,2,1,30530500
3,92.0,8,1,46200000
3,92.0,7,1,42735000
2,85.0,7,1,42712180
3,92.0,6,1,39308250
2,87.0,5,1,36003600
2,87.0,3,1,33419400
2,85.0,3,1,31926710
2,88.0,2,1,30866500
0,31.95,9,0,3768247
0,28.4,11,1,8300000
0,28.94,2,0,3756398
0,29.19,3,0,3736882
0,31.97,4,0,3888786
0,29.13,4,0,3728526
0,25.47,5,0,3563863
0,29.14,12,0,3766177
0,31.34,13,0,3677252
0,23.1,20,0,3868463
0,29.2,11,0,3773162
2,55.0,17,0,10937029
0,55.4,18,0,3825798
0,55.2,19,0,3825798
1,29.1,2,0,4000000
0,31.34,12,0,3677252
0,30.42,9,0,3704450
0,31.22,9,0,3773664
0,32.09,11,0,3905051
0,29.25,15,0,3761953
0,31.34,15,0,3677252
0,31.59,10,0,3774181
0,30.42,15,0,3704450
0,32.15,7,0,3929244
0,30.42,19,0,3758670
